ID,AUTHOR,WORK,LOCATION,TEXT,Vm,VM_LEMMA,VM_PERSONAL,VM_MOD,Vinf,VINF_A,VINF_B,VINF_C,VINF_D,Vinf_Cop,Obj,OBJ_A,OBJ_B,OBJ_C,Pred,PRED_A,PRED_B,PRED_C,PRED_D,PRED_E,PRED_F,PRED_G,Attr,Attr_B,CHECK,Anot,DIST_OBJ_PRED,GENRE,DIALECT
2611,Demosthenes (0014),Against Aphobus 1 (027),58.3,"τούτῳ γὰρ ἐξῆν μηδὲν ἔχειν τούτων τῶν πραγμάτων, μισθώσαντι τὸν οἶκον κατὰ τουτουσὶ τοὺς νόμους.",ἐξῆν,ἔξεστι,FALSE,TRUE,ἔχειν,ἔχειν,NA,NA,NA,FALSE,τούτῳ,τούτῳ,NA,NA,μισθώσαντι,μισθώσαντι,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,8,juridical,attic
2632,Demosthenes (0014),Against Callicles (055),5.1,"καίτοι, ὦ Καλλίκλεις, ἐξῆν δήπου τόθ’ ὑμῖν, ὁρῶσιν ἀποικοδομουμένην τὴν χαράδραν, ἐλθοῦσιν εὐθὺς ἀγανακτεῖν καὶ λέγειν πρὸς τὸν πατέρα Τεισία, τί ταῦτα ποιεῖς;",ἐξῆν,ἔξεστι,FALSE,TRUE,ἀγανακτεῖν καὶ λέγειν,ἀγανακτεῖν καὶ λέγειν,NA,NA,NA,FALSE,ὑμῖν,ὑμῖν,NA,NA,"ὁρῶσιν, ἐλθοῦσιν",ὁρῶσιν,ἐλθοῦσιν,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,1,juridical,attic
2636,Demosthenes (0014),Against Dionysodorus (056),49.1,"εἰ μέντοι ἐξέσται τοῖς ναυκλήροις, συγγραφὴν γραψαμένοις ἐφ’ ᾧ τε καταπλεῖν εἰς Ἀθήνας, ἔπειτα κατάγειν τὴν ναῦν εἰς ἕτερα ἐμπόρια, φάσκοντας ῥαγῆναι καὶ τοιαύτας προφάσεις ποριζομένους οἵαισπερ καὶ Διονυσόδωρος οὑτοσὶ χρῆται, καὶ τοὺς τόκους μερίζειν πρὸς τὸν πλοῦν ὃν ἂν φήσωσιν πεπλευκέναι, καὶ μὴ πρὸς τὴν συγγραφήν, οὐδὲν κωλύσει ἅπαντα τὰ συμβόλαια διαλύεσθαι.",ἐξέσται,ἔξεστι,FALSE,TRUE,μερίζειν,μερίζειν,NA,NA,NA,FALSE,τοῖς ναυκλήροις,τοῖς ναυκλήροις,NA,NA,"γραψαμένοις, φάσκοντας, ποριζομένους",γραψαμένοις,φάσκοντας,ποριζομένους,NA,NA,NA,NA,TRUE,FALSE,TRUE,O primeiro pode ser equivalente a uma relativa,2,juridical,attic
2640,Demosthenes (0014),Against Eubulides (057),53.2,"ἐξῆν δὲ δήπου τούτοις, εἰ νόθος ἢ ξένος ἦν ἐγώ, κληρονόμοις εἶναι τῶν ἐμῶν πάντων.",ἐξῆν,ἔξεστι,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,TRUE,τούτοις,τούτοις,NA,NA,κληρονόμοις,κληρονόμοις,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,7,juridical,attic
2645,Demosthenes (0014),Against Meidias (021),67.6,"καίτοι πᾶσιν ὑμῖν ἐγὼ τοῦτο δείξω σαφῶς, ὅτι μηδὲν ἀσελγὲς ἐξῆν ποιοῦντι Μειδίᾳ μηδ’ ὑβρίζοντι μηδὲ τύπτοντι καὶ λυπεῖν ἐμὲ καὶ κατὰ τοὺς νόμους αὐτῷ φιλοτιμεῖσθαι πρὸς ὑμᾶς, καὶ μηδὲ διᾶραι περὶ αὐτοῦ τὸ στόμ’ ἔχειν ἐμέ.",ἐξῆν,ἔξεστι,FALSE,TRUE,λυπεῖν,λυπεῖν,NA,NA,NA,FALSE,Μειδίᾳ,Μειδίᾳ,NA,NA,"ποιοῦντι, ὑβρίζοντι, τύπτοντι",ποιοῦντι,ὑβρίζοντι,τύπτοντι,NA,NA,NA,NA,TRUE,TRUE,TRUE,Aqui também parece que os particípios são externos à inf.,-1,juridical,attic
2673,Demosthenes (0014),Third Olynthiac (003),23.4,"οὐ γὰρ ἀλλοτρίοις ὑμῖν χρωμένοις παραδείγμασιν, ἀλλ’ οἰκείοις, ὦ ἄνδρες Ἀθηναῖοι, εὐδαίμοσιν ἔξεστι γενέσθαι.",ἔξεστι,ἔξεστι,FALSE,TRUE,γενέσθαι,γενέσθαι,NA,NA,NA,TRUE,"ἀλλοτρίοις ὑμῖν χρωμένοις παραδείγμασιν, ἀλλ’ οἰκείοις",ἀλλοτρίοις ὑμῖν χρωμένοις παραδείγμασιν,ἀλλ’ οἰκείοις,NA,εὐδαίμοσιν,εὐδαίμοσιν,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,Comparar com Dem. 21.67,4,juridical,attic
2692,Demosthenes (0014),Against Leptines (020),157.3,"ὑμῖν δ’ οὐχὶ πρέπει τὰ τοιαῦτα μιμεῖσθαι, οὐδ’ ἀνάξια φαίνεσθαι φρονοῦντας ὑμῶν αὐτῶν.",πρέπει,πρέπω,FALSE,TRUE,φαίνεσθαι,φαίνεσθαι,NA,NA,NA,TRUE,ὑμῖν,ὑμῖν,NA,NA,φρονοῦντας,φρονοῦντας,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,Comentar como φαίνεσθαι funciona como cópula,10,juridical,attic
2699,Demosthenes (0014),Against Androtion (022),34.4,"κληρονόμον γάρ σε καθίστησ’ ὁ νόμος τῆς ἀτιμίας τῆς τοῦ πατρός, ὄντι δ’ ἀτίμῳ σοι λέγειν οὐ προσῆκεν οὐδὲ γράφειν.",προσῆκεν,προσήκω,FALSE,TRUE,λέγειν,λέγειν,NA,NA,NA,FALSE,σοι,σοι,NA,NA,ὄντι δ’ ἀτίμῳ,ὄντι δ’ ἀτίμῳ,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,-1,juridical,attic
2739,Demosthenes (0014),Against Eubulides (057),32.4,"προσήκει τοίνυν ὑμῖν βοηθοῦσι τοῖς νόμοις μὴ τοὺς ἐργαζομένους ξένους νομίζειν, ἀλλὰ τοὺς συκοφαντοῦντας πονηρούς.",προσήκει,προσήκω,FALSE,TRUE,νομίζειν,νομίζειν,NA,NA,NA,FALSE,ὑμῖν,ὑμῖν,NA,NA,βοηθοῦσι,βοηθοῦσι,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,1,juridical,attic
2771,Demosthenes (0014),Against Meidias (021),72.9,"σκέψασθε δὴ πρὸς Διὸς καὶ θεῶν, ὦ ἄνδρες Ἀθηναῖοι, καὶ λογίσασθε παρ’ ὑμῖν αὐτοῖς, ὅσῳ πλείον’ ὀργὴν ἐμοὶ προσῆκε παραστῆναι πάσχοντι τοιαῦθ’ ὑπὸ Μειδίου ἢ τότ’ ἐκείνῳ τῷ Εὐαίωνι τῷ τὸν Βοιωτὸν ἀποκτείναντι.",προσῆκε,προσήκω,FALSE,TRUE,παραστῆναι,παραστῆναι,NA,NA,NA,FALSE,"ἐμοὶ, ἐκείνῳ τῷ Εὐαίωνι τῷ τὸν Βοιωτὸν",ἐμοὶ,ἐκείνῳ τῷ Εὐαίωνι τῷ τὸν Βοιωτὸν,NA,"πάσχοντι, ἀποκτείναντι",πάσχοντι,ἀποκτείναντι,NA,NA,NA,NA,NA,TRUE,NA,TRUE,Comentar o valor temporal,3,juridical,attic
2811,Demosthenes (0014),For the Megalopolitans (016),23.5,"εἰ μὲν γὰρ ὑπὲρ ἐκείνων, οὐδετέροις ὡς μαινομένοις πείθεσθαι προσήκει·",προσήκει,προσήκω,FALSE,TRUE,πείθεσθαι,πείθεσθαι,NA,NA,NA,FALSE,οὐδετέροις,οὐδετέροις,NA,NA,μαινομένοις,μαινομένοις,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,Comentar o hws,2,juridical,attic
2859,Demosthenes (0014),Against Aristocrates (023),8.6,"συμβέβηκε γὰρ ἐκ τούτου αὑτοῖς μὲν ἀντιπάλους εἶναι τούτους, ὑμᾶς δ’ ὑπέρχεσθαι καὶ θεραπεύειν.",συμβέβηκε,συμβαίνω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,TRUE,αὑτοῖς,αὑτοῖς,NA,NA,ἀντιπάλους,ἀντιπάλους,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,O que acontece com esse toutous?,2,juridical,attic
2864,Demosthenes (0014),Against Aristocrates (023),143.9,"τοῦτο τοίνυν ἐπ’ ἐκείνου μέν, εὖ ποιοῦν, οὐ συνέβη φενακισθεῖσιν ὑμῖν αἰσχύνην ὀφλεῖν·",συνέβη,συμβαίνω,FALSE,TRUE,ὀφλεῖν,ὀφλεῖν,NA,NA,NA,FALSE,ὑμῖν,ὑμῖν,NA,NA,φενακισθεῖσιν,φενακισθεῖσιν,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,1,juridical,attic
2866,Demosthenes (0014),Against Aristocrates (023),171.1,"ὡς δ’ ἐν ἀρχαιρεσίαις ὑμεῖς Χαβρίαν ἐπὶ τὸν πόλεμον τοῦτον κατεστήσατε, καὶ τῷ μὲν Ἀθηνοδώρῳ συνέβη διαφεῖναι τὴν δύναμιν χρήματ’ οὐκ ἔχοντι παρ’ ὑμῶν οὐδ’ ἀφορμὴν τῷ πολέμῳ, τῷ Χαβρίᾳ δὲ μίαν ναῦν ἔχοντι μόνην ἐκπλεῖν, τί ποιεῖ πάλιν οὗτος ὁ Χαρίδημος;",συνέβη,συμβαίνω,FALSE,TRUE,"διαφεῖναι, ἐκπλεῖν",διαφεῖναι,ἐκπλεῖν,NA,NA,FALSE,"τῷ μὲν Ἀθηνοδώρῳ, τῷ Χαβρίᾳ",τῷ μὲν Ἀθηνοδώρῳ,τῷ Χαβρίᾳ,NA,"ἔχοντι, ἔχοντι",ἔχοντι,ἔχοντι,NA,NA,NA,NA,NA,TRUE,NA,FALSE,"Verbos de movimento, exw participial",7,juridical,attic
2882,Demosthenes (0014),Against Conon (054),8.1,"καὶ ἡμῖν συμβαίνει ἀναστρέφουσιν ἀπὸ τοῦ Φερρεφαττίου καὶ περιπατοῦσιν πάλιν κατ’ αὐτό πως τὸ Λεωκόριον εἶναι, καὶ τούτοις περιτυγχάνομεν.",συμβαίνει,συμβαίνω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,TRUE,ἡμῖν,ἡμῖν,NA,NA,"ἀναστρέφουσιν, περιπατοῦσιν",ἀναστρέφουσιν,περιπατοῦσιν,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,"Estranho, o pred real parece ser pálin ktl",2,juridical,attic
2886,Demosthenes (0014),Against Conon (054),44.5,"εἰ γὰρ δὴ ὁμολογουμένως ἔτι τούτων καὶ ἀχρηστοτέροις καὶ πονηροτέροις ἡμῖν εἶναι συνέβαινεν, οὐ τυπτητέοι, οὐδ’ ὑβριστέοι δήπου ἐσμέν.",συνέβαινεν,συμβαίνω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,TRUE,ἡμῖν,ἡμῖν,NA,NA,καὶ ἀχρηστοτέροις καὶ πονηροτέροις,καὶ ἀχρηστοτέροις καὶ πονηροτέροις,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,-1,juridical,attic
2900,Demosthenes (0014),Against Meidias (021),89.1,"πάνυ γε, ἀλλὰ δάκνει καὶ τοῦτο, φαίη τις ἄν, ὅταν ἐκτίνειν ἀδίκως δέῃ, συνέβη δ’ ὑπερημέρῳ γενομένῳ λαθεῖν αὐτῷ διὰ τὸ ἀδικηθῆναι.",συνέβη,συμβαίνω,FALSE,TRUE,λαθεῖν,λαθεῖν,NA,NA,NA,TRUE,αὐτῷ,αὐτῷ,NA,NA,ὑπερημέρῳ γενομένῳ,ὑπερημέρῳ γενομένῳ,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,Comparar com exemplos de pauomai,-2,juridical,attic
2927,Demosthenes (0014),On the Crown (018),46.1,"εἶτ’, οἶμαι, συμβέβηκε τοῖς μὲν πλήθεσιν ἀντὶ τῆς πολλῆς καὶ ἀκαίρου ῥᾳθυμίας τὴν ἐλευθερίαν ἀπολωλεκέναι, τοῖς δὲ προεστηκόσι καὶ τἄλλα πλὴν ἑαυτοὺς οἰομένοις πωλεῖν πρώτους ἑαυτοὺς πεπρακόσιν αἰσθέσθαι·",συμβέβηκε,συμβαίνω,FALSE,TRUE,αἰσθέσθαι,αἰσθέσθαι,NA,NA,NA,FALSE,τοῖς δὲ προεστηκόσι,τοῖς δὲ προεστηκόσι,NA,NA,οἰομένοις,οἰομένοις,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,Checar se o kai... Oiomenois não pode ser lido como pred,5,juridical,attic
2931,Demosthenes (0014),On the Crown (018),160.1,συμβέβηκε τοίνυν μοι τῶν κατὰ τῆς πατρίδος τούτῳ πεπραγμένων ἁψαμένῳ εἰς ἃ τούτοις ἐναντιούμενος αὐτὸς πεπολίτευμαι ἀφῖχθαι·,συμβέβηκε,συμβαίνω,FALSE,TRUE,ἀφῖχθαι,ἁψαμένῳ,NA,NA,NA,FALSE,μοι,μοι,NA,NA,ἁψαμένῳ,ἀφῖχθαι,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,idem,7,juridical,attic
